PATH,PSNR,NRMSE,SSI,NMI
169,15.622637577196215,0.33200521960962115,0.8465444178404457,1.6904386987553823
170,16.23927567199098,0.24875620674767063,0.8504796922549491,1.8007846089767514
171,14.219195807032253,0.34408485573567926,0.8325265497502659,1.7146353143897703
172,19.601911964302804,0.13191462760453435,0.9069038730967454,1.8439025303688357
173,15.124472305133924,0.28681595276305655,0.8185353819938814,1.80119919806309
174,17.174631245385726,0.21875900357629646,0.8338012568215649,1.7424218440939556
175,16.275860530781884,0.26661656410100654,0.835807043852816,1.8249324037834642
176,17.50415523626076,0.25308971195515134,0.8253875625520148,1.6993914864119883
177,18.930748914601892,0.17071852512118385,0.8365266449364972,1.7367805318654783
178,15.828902934652264,0.28765505430473026,0.8269901179619082,1.7198798441302927
179,16.189096310152628,0.24013388596875543,0.8158598127224906,1.8066155076952417
180,15.211373973089387,0.34196896494131557,0.7910192090169835,1.7894922584955337
181,18.969369390536222,0.16529266122395486,0.876887514992943,1.8356470190376126
182,15.167570141137173,0.3736429363248452,0.8433185159943741,1.7736625582266443
183,15.15737529436413,0.3020034915189236,0.8310235167785426,1.773548333797102
184,16.480185526406842,0.2957502708091006,0.8011707657375406,1.8129673416057206
185,16.5590790066362,0.26060508829657963,0.8257962125220324,1.7368687748360765
186,15.167926543423906,0.32934750400456214,0.8447236522650039,1.744821298267432
187,18.809944608248582,0.18869443174956788,0.8344848859879476,1.7897279976166809
188,15.252894662453382,0.3088473756545741,0.8434382616696644,1.7773474931456816
189,15.007260414191306,0.3079572951722074,0.7793539547979942,1.772100389325985
190,15.827843039680506,0.31863757996235065,0.8325703405457775,1.7711416599957253
191,14.492777486157953,0.40365163762122064,0.8081967493361478,1.7602174526426397
192,12.366356588198453,0.8457425456295363,0.7874520015290954,1.5900992695458231
193,18.298993509201694,0.1937777699937215,0.8071949938638434,1.7250121163709582
194,17.561931058067522,0.20170574445768505,0.8376037538587519,1.8042531612335213
195,13.28453858040016,0.3961490829069762,0.8152610115559425,1.7920283039234104
196,15.083444935644701,0.333429516840704,0.7757021351666943,1.7747262125693903
197,14.475334328071096,0.44814761459598196,0.7842932959423411,1.7051034553582107
198,20.588836515200725,0.13169412437628666,0.8694695636756188,1.8568314940258248
199,15.44020245810305,0.3132161443946939,0.7960343940414968,1.7182345296385513
200,14.479377756947713,0.3980856195103418,0.8060500938597144,1.7966256790675468
201,15.616666634659055,0.2733352079494122,0.8182067873323181,1.772260703280115
