PATH,PSNR,NRMSE,SSI,NMI
1,16.017912029392253,0.29307084309892045,0.8695665625012943,1.650556266072405
2,18.839754254387504,0.2009747227432445,0.8933534434618744,1.6629111395267075
3,15.299296385516739,0.2982857718448288,0.8574232798067498,1.6470917621533314
4,16.01738786644789,0.2887547796107374,0.8621808138285979,1.7554037041191657
5,15.45653510832975,0.2611558828886411,0.876469211506404,1.752098930884376
6,13.673028643309335,0.45468524599010784,0.8352147909415647,1.667456128158207
7,16.688059784627427,0.26140932447634524,0.8912641229347846,1.752005694571554
8,13.536032860022122,0.447461601411235,0.8307678417239749,1.6324567159242438
9,19.056613973740856,0.18612625887870937,0.8982075705736166,1.664030733656087
10,15.097925170220357,0.44803625108536504,0.8953029077347118,1.7110732120845262
21,14.221728178499454,0.3543597730164268,0.8297950962735798,1.7178573969055961
22,16.143321648623807,0.23779753223978523,0.8838186695571895,1.7851774052180234
23,14.088435974859156,0.3100244092314985,0.8505912279005445,1.7296461974727952
24,16.55921403126545,0.25660147800834143,0.8851289769647505,1.6940012233506694
25,15.11497474919125,0.3721005321507176,0.8566728553555035,1.6851752680408658
26,12.43389601819199,0.5680375813933016,0.8399717855881981,1.675913281723781
27,20.885027512654663,0.12806295655598382,0.9208993021698602,1.7298902716107056
28,13.024240386455157,0.4375660199154979,0.8359795246442846,1.6619467700343038
29,16.383401186989232,0.24459914360271925,0.9025095095295241,1.7676337230854342
30,14.596462065292368,0.33269361138894954,0.86794430259848,1.669878141051757
31,23.534100962249482,0.08337110213040891,0.9527808275635542,1.7938157016661687
32,13.61751317514284,0.33069249534443984,0.8200724456452309,1.7058953410488418
33,19.894467195622504,0.15781661961054447,0.901205415967841,1.6777939274263676
34,16.807638780288894,0.24631159573498004,0.8891722070187444,1.7593731406928013
35,15.96402586658864,0.28848468534615906,0.8547044868433787,1.627779599637346
36,21.178076661460285,0.13024806413617596,0.9289360084019254,1.690621227124997
37,14.279405704594279,0.338902104097302,0.8415451578178696,1.681509063237411
38,17.10707556994465,0.2152038940099248,0.8967794728485323,1.7413611803540017
39,13.170750549223168,0.4129935045912462,0.782773541217467,1.6963368547886764
40,20.84305800847512,0.13130224126641168,0.9174767863235602,1.7688115709080279
41,14.48492875234021,0.4007534155461744,0.8745135046552499,1.722566752409064
42,12.152591081807312,0.40792019472202234,0.8039083893610682,1.7125426978717122
43,15.61556021357649,0.3256239016133067,0.8647147787702572,1.7921456479056792
44,15.295258100414152,0.28986889426858453,0.8693215195932152,1.6586271520386544
45,13.426528522955874,0.38816605170165236,0.8365741467623583,1.6751488174658542
46,20.81629944645638,0.14617111406086433,0.9158113389400714,1.7159284754590607
47,15.102984092551807,0.3145019353522665,0.8788540141367069,1.7204118731042184
48,15.28792431529954,0.2990819528161347,0.8580536491023195,1.7252133703600905
49,12.020902366574827,0.4675468929537652,0.7997284360260072,1.721895988571049
50,14.357987747897026,0.4067160325522928,0.8378456447470576,1.7048766376094355
51,12.137613498640157,0.8405818383161999,0.841177725017697,1.5692905248866857
52,21.753775264176642,0.13111854638029974,0.9381063978498175,1.7051071086035705
53,18.376773886959075,0.18325966406607813,0.9056911107489015,1.7647607537911485
54,16.731714548549306,0.27478929683717535,0.9024186417252094,1.748888932708486
55,16.329683610780922,0.29812311367737876,0.8686017105348075,1.7528300582024783
56,14.725839851422453,0.4470433276623422,0.8540292580197055,1.6719290411449368
57,21.286814839211164,0.1196832114554152,0.9286040391014466,1.7861951250494799
58,15.977778284773851,0.2954917375791472,0.8526666421445509,1.6800716897870274
59,15.402437016308625,0.36422597432548326,0.8813747427869701,1.7653400661162897
60,17.625284243508908,0.21901411288435482,0.8890285373770117,1.7056577097763452
61,17.690667215455534,0.24499962685291743,0.8605905192681482,1.6993854320698398
62,18.337487104522864,0.22019454006601696,0.8652563365866734,1.847646822071645
63,15.911966217900533,0.28345360397072417,0.8541903060623606,1.7177514907098421
64,16.268375532114337,0.28342828645273177,0.8249913846171019,1.8273533398588218
65,17.885619424391457,0.20128222164727175,0.9113061945770586,1.8347428693775996
66,13.809239100383127,0.44716684772672477,0.7689401521143963,1.7186945709716472
67,16.856318265842955,0.25958730975431604,0.8747977628520658,1.8316416455484612
68,14.722584312128571,0.3990696520257349,0.8101451449792785,1.686959510165717
69,19.94768236672398,0.17037884107472698,0.8803530173147674,1.7194971589009298
70,13.411984457348447,0.5152165619329844,0.7675961303812495,1.7247663737125298
81,14.631817306044827,0.34286282658688644,0.7457068065443022,1.783358287810091
82,17.211978896446844,0.21227037415970798,0.8638523587323875,1.8488247080319877
83,15.593191893624,0.2672815128732463,0.841387420303982,1.8086610326478254
